,상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
2741,뒷골목전집,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 권광로56번길 17, 1층 101호(권선동)",경기도 수원시 권선구 권선동 1255-8번지 1층 101호,권선동,16556.0,37.2528038543,127.02952668120001
2742,듀(DOUX),일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 아주로27번길 43,107호 (우만동,드림타워)",경기도 수원시 팔달구 우만동 102-1번지 드림타워 107호,우만동,16497.0,37.2770796234,127.041321094
2743,드라마,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 장안구 장안로54번길 331층(영화동),경기도 수원시 장안구 영화동 391-27번지 1층,영화동,16273.0,37.2902864166,127.00583831120001
2744,드라마하우스,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 경수대로480번길 11-27(인계동),경기도 수원시 팔달구 인계동 950번지,인계동,16487.0,37.2699899348,127.0286415257
2745,드럼통돌구이,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 율전로108번길 9101호 율전동,율전미주타운 (율전동)",경기도 수원시 장안구 율전동 300번지 율전미주타운 101호,율전동,16360.0,37.299144491,126.96983204799999
2746,드럼통무한리필,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 갓매산로 54-1(매산로2가),경기도 수원시 팔달구 매산로2가 11-7번지,매산로2가,16456.0,37.2692885437,127.0047687434
2747,드럼팝,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 경수대로507번길 20지층 (인계동),경기도 수원시 팔달구 인계동 961-11번지 지층,인계동,16481.0,37.2716423851,127.0271085422
2748,드루와,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 탑동로12번길 8,1층 101호 (탑동,서윤하우징)",경기도 수원시 권선구 탑동 846-1번지 서윤하우징 1층 101호,탑동,16607.0,37.2700462807,126.9755966224
2749,드루와 술퍼맨,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 권광로56번길 22,1층 (권선동)",경기도 수원시 권선구 권선동 1259-4번지 1층,권선동,16556.0,37.2525878381,127.0296069584
2750,드루와드루와포차,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 장다리로195, 1층 10호 (인계동)",경기도 수원시 팔달구 인계동 982-11번지 장문빌딩 1층 10호,인계동,16476.0,37.267486775500004,127.02481115879999
2751,드림,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 곡선로50번길 5-11,3층 (곡반정동)",경기도 수원시 권선구 곡반정동 563-4번지 3층,곡반정동,16671.0,37.2384031467,127.0304392109
2752,드림분식,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 정자천로32번길 27상가동 101호 (화서동, 꽃뫼버들마을금강아파트)",경기도 수원시 팔달구 화서동 709번지 꽃뫼버들마을금강아파트 상가동 101호,화서동,16423.0,37.2884624472,126.98191064139999
2753,드림비어,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 청명북로 96-15(영통동),경기도 수원시 영통구 영통동 1050-5번지,영통동,16710.0,37.2603596732,127.0804537807
2754,드림카페,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 중부대로170번길 17상가동 지층 119호 (인계동,수원인계푸르지오)",경기도 수원시 팔달구 인계동 1169번지 수원인계푸르지오 상가동 지층 119호,인계동,16485.0,37.2768682156,127.0356485822
2755,드림푸드,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 법조로149번길 203102호(하동),경기도 수원시 영통구 하동 963-1번지 102호,하동,16512.0,37.293497773,127.0711874865
2756,드립앤,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 덕영대로1673번길 34,1층 (영통동)",경기도 수원시 영통구 영통동 990-3번지 1층,영통동,16702.0,37.2489898566,127.0745068426
2757,드셔보소,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 장안로346번길 73(이목동),경기도 수원시 장안구 이목동 797-5번지,이목동,16345.0,37.3150638261,126.98637779200001
2758,드판,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 경수대로 419,1층 (인계동)",경기도 수원시 팔달구 인계동 1014번지 1층,인계동,16480.0,37.2637103008,127.0249025553
2759,들마루,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 화산로6번길 51(화서동),경기도 수원시 팔달구 화서동 685-15번지,화서동,16425.0,37.2862457539,126.9862127275
2760,들판,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 월드컵로 453(영화동),경기도 수원시 장안구 영화동 27-16번지,영화동,16276.0,37.2948368798,127.0230370491
2761,등마루,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 서호서로39번길 42(서둔동,1층)",경기도 수원시 권선구 서둔동 141-1번지 1층,서둔동,16615.0,37.2708281646,126.9853362402
2762,등원바베큐,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 권선구 경수대로302번길 7신명상가 102동 103호(권선동),경기도 수원시 권선구 권선동 1185번지 신명상가 102동 103호,권선동,16583.0,37.2542685981,127.0216465523
2763,등잔불,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 팔달로291번길21-1, 1층 (영화동)",경기도 수원시 장안구 영화동 160-1번지 1층,영화동,16269.0,37.2913180746,127.0155454127
2764,등촌동샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 수성로157번길 9(화서동),경기도 수원시 팔달구 화서동 679-7번지,화서동,16321.0,37.286613143000004,126.9898766656
2765,등촌버섯칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 효원로249번길 18-1(인계동),경기도 수원시 팔달구 인계동 1044-1번지,인계동,16490.0,37.2635043186,127.02975335110001
2766,등촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 정자로20번길 27(천천동),경기도 수원시 장안구 천천동 506-9번지,천천동,16325.0,37.2990629566,126.9798972299
2767,등촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 청명남로 25, 3층 308호 (영통동)",경기도 수원시 영통구 영통동 998-7번지 3층 308호,영통동,16704.0,37.2524069774,127.07473570479999
2768,등촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 대평로90번길 32203호 (정자동),경기도 수원시 장안구 정자동 875번지 선일주차타운빌딩 203호,정자동,16334.0,37.2964857546,126.9946390492
2769,등촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 효원로230 (권선동,1층)",경기도 수원시 권선구 권선동 1011-5번지 1층,권선동,16571.0,37.2625995112,127.0266350326
2770,등촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 금호로 196(탑동),경기도 수원시 권선구 탑동 747-3번지,탑동,16603.0,37.2744633848,126.9716068726
2771,등촌샤브칼국수,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 효원로 387201호(매탄동, 풍성프라자)",경기도 수원시 영통구 매탄동 1267-3번지 풍성프라자 201호,매탄동,16545.0,37.2592421051,127.04393283559999
2772,등촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 중부대로143번길 13(우만동),경기도 수원시 팔달구 우만동 561-9번지,우만동,16240.0,37.2790890439,127.03193502110001
2773,등촌샤브칼국수 수원신동점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기도 수원시 영통구 권선로908번길 22,2층 201호,202호","경기도 수원시 영통구 신동 932-4번지 2층 201호,202호",신동,16683.0,37.2479426708,127.0449931963
2774,디2 (D2),일반휴게음식-주점,일반휴게음식,주점,경기 수원시 권선구 곡선로 38(곡반정동),경기도 수원시 권선구 곡반정동 564-3번지,곡반정동,16671.0,37.2389910682,127.02867677959999
2775,디델리,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 영통구 반달로7번길 16이폴리스 1층 110호 (영통동),경기도 수원시 영통구 영통동 998-4번지 이폴리스 1층 110호,영통동,16704.0,37.2526400801,127.074384829
2776,디디치킨,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 중부대로143번길 69,1층 (우만동)",경기도 수원시 팔달구 우만동 553-15번지 1층,우만동,16240.0,37.2812912395,127.03264333989999
2777,디디치킨경기대점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 창훈로 63,1층 (연무동)",경기도 수원시 장안구 연무동 213-2번지 1층,연무동,16215.0,37.2973931739,127.0288767692
2778,디믈리에,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기도 수원시 장안구 정조로1110번길 18-20,1층",경기도 수원시 장안구 송죽동 449-24번지 1층,송죽동,16303.0,37.3037118542,127.0024330088
2779,디사이플스카페,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 정조로776번길 11, 2층 (영동)",경기도 수원시 팔달구 영동 5-8번지 2층,영동,16262.0,37.2773107461,127.0178235102
2780,디샤커피(dicha coffee),일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 고화로 103에이동1층 101호 (고등동, 가온빌)",경기도 수원시 팔달구 고등동 4-1번지 가온빌 A동 1층 101호,고등동,16448.0,37.278453504299996,127.00640072440001
2781,디스댓,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기도 수원시 팔달구 월드컵로311번길 33-21,1층 3호 103호",경기도 수원시 팔달구 우만동 521-21번지 1층 3호 103호,우만동,16238.0,37.2844060804,127.0339213967
2782,디아(DIA),일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 장안구 율전로64번길 12-27(율전동),경기도 수원시 장안구 율전동 416-17번지,율전동,16362.0,37.2945122171,126.9680142266
2783,디아너스커피,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 영통구 광교중앙로25번길 103-1(원천동),경기도 수원시 영통구 원천동 580-8번지,원천동,16500.0,37.2770256911,127.050762728
2784,디아즈,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 인계로166번길 48-7, 401호 (인계동)",경기도 수원시 팔달구 인계동 1119-8번지 HP(에이치피) 401호,인계동,16488.0,37.264207459699996,127.0343278545
2785,디어스윗랩,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 센트럴파크로127번길 147,1층 (이의동)",경기도 수원시 영통구 이의동 1318-2번지 1층,이의동,16506.0,37.2942414177,127.05530876889999
2786,디어커피,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 광교로 146,1층 105호 (이의동)",경기도 수원시 영통구 이의동 1329번지 1층 105호,이의동,16507.0,37.2929538293,127.04853567549999
2787,디에이치 푸드,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세지로94번길 15-3,1층 (권선동)",경기도 수원시 권선구 권선동 977-6번지 1층,권선동,16564.0,37.2599918706,127.0192759418
