상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
금강산풀한증막치킨,일반휴게음식-일반한식,일반휴게음식,일반한식,경기도 수원시 장안구 송정로76번길 45지하1층(정자동),경기도 수원시 장안구 정자동 13번지 기산아파트 지하1층,정자동,16311,37.29436647,127.0072219
금고기잡는집,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 인계로 257(매탄동),경기도 수원시 영통구 매탄동 832-18번지,매탄동,16539,37.26423369,127.0457185
금곡교동,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 권선구 금곡로197번길 59-251층 (금곡동),경기도 수원시 권선구 금곡동 1105-7번지 1층,금곡동,16391,37.2764536,126.9533309
금곡명품갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금곡로197번길 18-23,2층 204,205호 (금곡동,해피라움블루)","경기도 수원시 권선구 금곡동 1110-2번지 해피라움블루 2층 204,205호",금곡동,16391,37.27504471,126.9527433
금곡회관,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 금곡로 2061층 124호 (금곡동),경기도 수원시 권선구 금곡동 1117번지 1층 124호,금곡동,16393,37.27403362,126.9543636
금돈곱창전골,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 매산로 2-10역전시장 상가 27호 (매산로1가),경기도 수원시 팔달구 매산로1가 57-3번지 역전시장 상가 27호,매산동,16461,37.26627677,127.0023524
금돈산,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 정조로922번길 16,1층 (영화동)",경기도 수원시 장안구 영화동 279-12번지 1층,영화동,16269,37.29036651,127.0142992
금동양꼬치 영통점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 청명남로34번길 21103호 테라스가든 (영통동),경기도 수원시 영통구 영통동 1011-5번지 테라스가든 103호,영통동,16705,37.25232395,127.0767208
금례갤러리미술관카페,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 창룡대로 84-5지하1층 (남수동),경기도 수원시 팔달구 남수동 11-99번지 지하1층,남수동,16256,37.28604185,127.0236679
금루호프,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 팔달구 고매로20번길 3,2층 (고등동)",경기도 수원시 팔달구 고등동 66-14번지 2층,고등동,16445,37.27133701,127.0053193
금문,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 팔달구 세지로 375,1층 (지동)",경기도 수원시 팔달구 지동 212-20번지 1층,지동,16242,37.28392724,127.0268286
금문도,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 권선구 일월천로15번길 5-201층 (구운동),경기도 수원시 권선구 구운동 901-8번지 1층,구운동,16412,37.28312804,126.9721216
금밭식당,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 세권로 56(세류동),경기도 수원시 권선구 세류동 470-1번지,세류동,16587,37.25894704,127.0106668
금백만,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 갓매산로 58, 105,106,202호 (고등동,장영빌딩)","경기도 수원시 팔달구 고등동 86-4번지 장영빌딩 105,106,202호",고등동,16445,37.26962125,127.0045748
금백만면식점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 매산로20번길 10,1층 (매산로1가)",경기도 수원시 팔달구 매산로1가 56-20번지 1층,매산동,16461,37.26711029,127.0033619
금백만민속촌,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 고매로 32,1층 (고등동)",경기도 수원시 팔달구 고등동 67-12번지 1층,고등동,16445,37.27230331,127.0057528
금별맥주 수원탑동점,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 하탑로 30,1층 (탑동)",경기도 수원시 권선구 탑동 861-1번지 1층,탑동,16610,37.26861001,126.9749073
금보수산향미,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 효원로249번길 41, 1층 (인계동)",경기도 수원시 팔달구 인계동 1030-5번지 1층,인계동,16490,37.26438766,127.0297479
금봉이 주막,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 영통구 인계로 261,1층 (매탄동)",경기도 수원시 영통구 매탄동 840-11번지 1층,매탄동,16539,37.26410948,127.046238
금빛상점,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 일월로18번길 18103호 (화서동),경기도 수원시 팔달구 화서동 726-5번지 103호,화서동,16424,37.28543086,126.9812433
금산왕족발,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 동수원로285번길 18,1층 (권선동)",경기도 수원시 권선구 권선동 1169-7번지 1층,권선동,16562,37.25550272,127.0350242
금상첨화맛집,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세화로161번길 26-4, 1층(서둔동)",경기도 수원시 권선구 서둔동 17-279번지 1층,서둔동,16619,37.26613331,126.9919209
금성양꼬치,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 장안구 팔달로291번길 20, 1층 (영화동)",경기도 수원시 장안구 영화동 179-1번지 1층,영화동,16267,37.29141824,127.015793
금순이치킨,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 창룡대로210번길 13104호 (우만동,주공3단지아파트)",경기도 수원시 팔달구 우만동 301번지 주공3단지아파트 104호,우만동,16230,37.29180259,127.0352183
금자만두,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 율전로 76,101호 (율전동)",경기도 수원시 장안구 율전동 413-1번지 101호,율전동,16362,37.29627756,126.9677084
금정참치본점,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 권선구 서수원로523번길 20-8,1층 (금곡동)",경기도 수원시 권선구 금곡동 1131-6번지 1층,금곡동,16393,37.27235704,126.9582896
금촌샤브칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 태장로 73202호(망포동, 정석그린프라자)",경기도 수원시 영통구 망포동 378번지 정석그린프라자 202호,망포동,16688,37.23934272,127.0543124
금치미김치찌개전문점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 경수대로1073번길 10-91층(파장동),경기도 수원시 장안구 파장동 577-6번지 1층,파장동,16348,37.30866137,126.99414
금커피박빙수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 권광로 1071층 좌측 101호 (권선동),경기도 수원시 권선구 권선동 1038-10번지 1층 좌측 101호,권선동,16568,37.25744768,127.0299376
금탕,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 팔달구 팔달로 134-1(화서동),경기도 수원시 팔달구 화서동 71-104번지,화서동,16440,37.28030457,127.0050124
금터민물매운탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 월드컵로428번길 6(연무동),경기도 수원시 장안구 연무동 249-34번지,연무동,16220,37.2937846,127.0258643
금풍식당,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 덕영대로 969(세류동),경기도 수원시 권선구 세류동 195번지,세류동,16591,37.26246853,127.0034601
금화루,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 영통구 영통로174번길 9, 2층 (망포동)",경기도 수원시 영통구 망포동 332-1번지 2층,망포동,16690,37.24323435,127.0560709
금화왕돈까스권선점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 권광로 116,1층 (권선동)",경기도 수원시 권선구 권선동 1025번지 1층,권선동,16561,37.25792827,127.0306564
기네스,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 고색로14번길 392층 201호(고색동, 대우프라자)",경기도 수원시 권선구 고색동 373-20번지 대우프라자 2층 201호,고색동,16650,37.24714097,126.9794763
기대만족,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 센트럴파크로127번길 12지하1층 (이의동),경기도 수원시 영통구 이의동 1315번지 지하1층,이의동,16506,37.29530635,127.0556523
기린1리터카페,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 정자로130번길 36-1,1층 (정자동)",경기도 수원시 장안구 정자동 322-4번지 1층,정자동,16339,37.3015672,126.991976
기막힌 족발,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 영통로 301(매탄동),경기도 수원시 영통구 매탄동 548번지,매탄동,16676,37.2531686,127.0611321
기발한치킨(권선점),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세지로 74,1층 (권선동)",경기도 수원시 권선구 권선동 999-4번지 1층,권선동,16564,37.25839904,127.0177073
기발한치킨수원경희대점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 영일로 16-12(영통동),경기도 수원시 영통구 영통동 1016-5번지,영통동,16705,37.24886281,127.0767853
기분좋은날,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 월드컵로193번길 49,101호 (원천동)",경기도 수원시 영통구 원천동 29-3번지 다온 101호,원천동,16502,37.27704823,127.0448632
기분좋은날,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금호로245번길 18,1층 (구운동)",경기도 수원시 권선구 구운동 509-2번지 1층,구운동,16410,37.27657749,126.9767583
기사식당,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 경수대로 270(권선동),경기도 수원시 권선구 권선동 1189번지,권선동,16585,37.25049744,127.0208247
기사식당엄마의밥상,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 인계로292번길 42-11,102호 (매탄동)",경기도 수원시 영통구 매탄동 1257-3번지 102호,매탄동,16544,37.26133933,127.0478448
기사화,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 팔달구 경수대로446번길 35,A동 1층 (인계동)",경기도 수원시 팔달구 인계동 1024-14번지 A동 1층,인계동,16489,37.2656625,127.0284542
기와보쌈서,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 정자로 10,1층 (천천동)",경기도 수원시 장안구 천천동 501-3번지 1층,천천동,16325,37.29978521,126.9781095
기와집,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 서수원로594번길 251(입북동),경기도 수원시 권선구 입북동 633-101번지,입북동,16372,37.28558056,126.9583189
기와집돈가스,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 정조로801번길 18,1층 (팔달로1가)",경기도 수원시 팔달구 팔달로1가 77번지 1층,행궁동,16261,37.27983498,127.015698
기와집전주콩나물국밥,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기도 수원시 권선구 오목천로 541층 103,104호","경기도 수원시 권선구 오목천동 558-7번지 1층 103,104호",오목천동,16637,37.23970918,126.9683658
기운찬푸드cafe,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 경수대로994번길 37,1층 (송죽동)",경기도 수원시 장안구 송죽동 85-2번지 1층,송죽동,16298,37.30708104,127.0041035
기장바다회집,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 팔달구 인계로138번길 8,1층 101호 (인계동)",경기도 수원시 팔달구 인계동 1036-7번지 수원인계리슈빌 1층 101호,인계동,16489,37.26668787,127.0324404
기장산꼼장어,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 장다리로 96(권선동,현성빌딩)",경기도 수원시 권선구 권선동 987-2번지 현성빌딩,권선동,16565,37.25870371,127.0217087
기장산꼼장어,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 청명남로28번길 20,117호 (영통동,플러스타운빌딩)",경기도 수원시 영통구 영통동 1009-2번지 플러스타운빌딩 117호,영통동,16705,37.25146478,127.075925
기장새벽산꼼장어,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 매탄로100번길 17,203호 (매탄동)",경기도 수원시 영통구 매탄동 1263-4번지 우영프라자II 203호,매탄동,16545,37.25961275,127.0442125
